Year,Gender,Age_Group,Employment_Status,Average_Employed
1984,Male,20-24 years,Employed part time,35.54
1984,Male,20-24 years,Not in the labour force  (NILF) ,66.16
1984,Male,20-24 years,Unemployed total,84.81
1984,Male,25-29 years,Employed full time,534.52
1984,Male,25-29 years,Employed part time,18.83
1984,Male,25-29 years,Not in the labour force  (NILF) ,33.42
1984,Male,25-29 years,Unemployed total,52.57
1984,Male,30-34 years,Employed full time,535.89
1984,Male,30-34 years,Employed part time,17.01
1984,Male,30-34 years,Not in the labour force  (NILF) ,26.04
1984,Male,30-34 years,Unemployed total,37.25
1984,Male,35-39 years,Employed full time,519.78
1984,Male,35-39 years,Employed part time,15.82
1984,Male,35-39 years,Not in the labour force  (NILF) ,29.66
1984,Male,35-39 years,Unemployed total,30.07
1984,Male,40-44 years,Employed full time,414.97
1984,Male,40-44 years,Employed part time,12.71
1984,Male,40-44 years,Not in the labour force  (NILF) ,24.96
1984,Male,40-44 years,Unemployed total,21.22
1984,Male,45-49 years,Employed full time,342
1984,Male,45-49 years,Employed part time,10.89
1984,Male,45-49 years,Not in the labour force  (NILF) ,31.79
1984,Male,45-49 years,Unemployed total,19.86
1984,Male,50-54 years,Employed full time,304.97
1984,Male,50-54 years,Employed part time,12.72
1984,Male,50-54 years,Not in the labour force  (NILF) ,42.09
1984,Male,50-54 years,Unemployed total,19.28
1984,Male,55-59 years,Employed full time,265.88
1984,Male,55-59 years,Employed part time,15.19
1984,Male,55-59 years,Not in the labour force  (NILF) ,83.97
1984,Male,55-59 years,Unemployed total,17.42
1984,Male,60-64 years,Employed full time,120.59
1984,Male,60-64 years,Employed part time,16.18
1984,Male,60-64 years,Not in the labour force  (NILF) ,187.42
1984,Male,60-64 years,Unemployed total,10.97
1984,Male,15-24 years,Employed full time,719.1
1984,Male,15-24 years,Employed part time,104.86
1984,Male,15-24 years,Not in the labour force  (NILF) ,319.35
1984,Male,15-24 years,Unemployed total,174.97
1984,Male,25-34 years,Employed full time,1070.41
1984,Male,25-34 years,Employed part time,35.84
1984,Male,25-34 years,Not in the labour force  (NILF) ,59.46
1984,Male,25-34 years,Unemployed total,89.82
1984,Male,35-44 years,Employed full time,934.76
1984,Male,35-44 years,Employed part time,28.53
1984,Male,35-44 years,Not in the labour force  (NILF) ,54.62
1984,Male,35-44 years,Unemployed total,51.29
1984,Male,45-54 years,Employed full time,646.97
1984,Male,45-54 years,Employed part time,23.61
1984,Male,45-54 years,Not in the labour force  (NILF) ,73.88
1984,Male,45-54 years,Unemployed total,39.14
1984,Male,55-64 years,Employed full time,386.48
1984,Male,55-64 years,Employed part time,31.37
1984,Male,55-64 years,Not in the labour force  (NILF) ,271.39
1984,Male,55-64 years,Unemployed total,28.39
1984,Male,15-64 years,Employed full time,3757.72
1984,Male,15-64 years,Employed part time,224.21
1984,Male,15-64 years,Not in the labour force  (NILF) ,778.71
1984,Male,15-64 years,Unemployed total,383.61
1984,Male,65 years and over,Employed full time,37.23
1984,Male,65 years and over,Employed part time,23.2
1984,Male,65 years and over,Not in the labour force  (NILF) ,599.81
1984,Male,65 years and over,Unemployed total,0.96
1985,Male,15-19 years,Employed full time,244.61
1985,Male,15-19 years,Employed part time,75.74
1985,Male,15-19 years,Not in the labour force  (NILF) ,259.79
1985,Male,15-19 years,Unemployed total,81.99
1985,Male,20-24 years,Employed full time,492.15
1985,Male,20-24 years,Employed part time,35.35
1985,Male,20-24 years,Not in the labour force  (NILF) ,64.65
1985,Male,20-24 years,Unemployed total,74.26
1985,Male,25-29 years,Employed full time,547.14
1985,Male,25-29 years,Employed part time,20.96
1985,Male,25-29 years,Not in the labour force  (NILF) ,36.72
1985,Male,25-29 years,Unemployed total,49.24
1985,Male,30-34 years,Employed full time,530.9
1985,Male,30-34 years,Employed part time,18.65
1985,Male,30-34 years,Not in the labour force  (NILF) ,31.62
1985,Male,30-34 years,Unemployed total,36.72
1985,Male,35-39 years,Employed full time,543.74
1985,Male,35-39 years,Employed part time,15.47
1985,Male,35-39 years,Not in the labour force  (NILF) ,31.08
1985,Male,35-39 years,Unemployed total,26.03
1985,Male,40-44 years,Employed full time,432.68
1985,Male,40-44 years,Employed part time,12.02
1985,Male,40-44 years,Not in the labour force  (NILF) ,28.32
1985,Male,40-44 years,Unemployed total,21.17
1985,Male,45-49 years,Employed full time,359.3
1985,Male,45-49 years,Employed part time,10.37
1985,Male,45-49 years,Not in the labour force  (NILF) ,33.42
1985,Male,45-49 years,Unemployed total,15.89
1985,Male,50-54 years,Employed full time,297.28
1985,Male,50-54 years,Employed part time,12.69
1985,Male,50-54 years,Not in the labour force  (NILF) ,47.03
1985,Male,50-54 years,Unemployed total,18.07
1985,Male,55-59 years,Employed full time,261.54
1985,Male,55-59 years,Employed part time,14.93
1985,Male,55-59 years,Not in the labour force  (NILF) ,88
1985,Male,55-59 years,Unemployed total,20.19
1985,Male,60-64 years,Employed full time,123.63
1985,Male,60-64 years,Employed part time,16.02
1985,Male,60-64 years,Not in the labour force  (NILF) ,193.7
1985,Male,60-64 years,Unemployed total,11.37
1985,Male,15-24 years,Employed full time,736.76
1985,Male,15-24 years,Employed part time,111.08
1985,Male,15-24 years,Not in the labour force  (NILF) ,324.44
1985,Male,15-24 years,Unemployed total,156.25
1985,Male,25-34 years,Employed full time,1078.04
1985,Male,25-34 years,Employed part time,39.61
1985,Male,25-34 years,Not in the labour force  (NILF) ,68.34
1985,Male,25-34 years,Unemployed total,85.96
1985,Male,35-44 years,Employed full time,976.41
1985,Male,35-44 years,Employed part time,27.49
1985,Male,35-44 years,Not in the labour force  (NILF) ,59.41
1985,Male,35-44 years,Unemployed total,47.21
1985,Male,45-54 years,Employed full time,656.58
1985,Male,45-54 years,Employed part time,23.07
1985,Male,45-54 years,Not in the labour force  (NILF) ,80.45
1985,Male,45-54 years,Unemployed total,33.96
1985,Male,55-64 years,Employed full time,385.18
1985,Male,55-64 years,Employed part time,30.95
1985,Male,55-64 years,Not in the labour force  (NILF) ,281.7
1985,Male,55-64 years,Unemployed total,31.56
1985,Male,15-64 years,Employed full time,3832.97
1985,Male,15-64 years,Employed part time,232.2
1985,Male,15-64 years,Not in the labour force  (NILF) ,814.33
1985,Male,15-64 years,Unemployed total,354.93
1985,Male,65 years and over,Employed full time,37.43
1985,Male,65 years and over,Employed part time,23.78
1985,Male,65 years and over,Not in the labour force  (NILF) ,620.14
1985,Male,65 years and over,Unemployed total,1
1986,Male,15-19 years,Employed full time,246.31
1986,Male,15-19 years,Employed part time,90.67
1986,Male,15-19 years,Not in the labour force  (NILF) ,261.6
1986,Male,15-19 years,Unemployed total,83.95
1986,Male,20-24 years,Employed full time,491.02
1986,Male,20-24 years,Employed part time,37.11
1986,Male,20-24 years,Not in the labour force  (NILF) ,62
1986,Male,20-24 years,Unemployed total,71.93
1986,Male,25-29 years,Employed full time,562.4
1986,Male,25-29 years,Employed part time,21.81
1986,Male,25-29 years,Not in the labour force  (NILF) ,36.47
1986,Male,25-29 years,Unemployed total,47.99
1986,Male,30-34 years,Employed full time,545.59
1986,Male,30-34 years,Employed part time,17.45
1986,Male,30-34 years,Not in the labour force  (NILF) ,29.12
1986,Male,30-34 years,Unemployed total,33.94
1986,Male,35-39 years,Employed full time,556.52
1986,Male,35-39 years,Employed part time,15.54
1986,Male,35-39 years,Not in the labour force  (NILF) ,30.67
1986,Male,35-39 years,Unemployed total,27.77
1986,Male,40-44 years,Employed full time,454.75
1986,Male,40-44 years,Employed part time,12.8
1986,Male,40-44 years,Not in the labour force  (NILF) ,31.7
1986,Male,40-44 years,Unemployed total,21.41
1986,Male,45-49 years,Employed full time,366.28
1986,Male,45-49 years,Employed part time,12.64
1986,Male,45-49 years,Not in the labour force  (NILF) ,34.66
1986,Male,45-49 years,Unemployed total,18.71
1986,Male,50-54 years,Employed full time,301.99
1986,Male,50-54 years,Employed part time,12.65
1986,Male,50-54 years,Not in the labour force  (NILF) ,45.36
1986,Male,50-54 years,Unemployed total,17.3
1986,Male,55-59 years,Employed full time,261.66
1986,Male,55-59 years,Employed part time,16.71
1986,Male,55-59 years,Not in the labour force  (NILF) ,88.22
1986,Male,55-59 years,Unemployed total,17.56
1986,Male,60-64 years,Employed full time,132.92
1986,Male,60-64 years,Employed part time,16.46
1986,Male,60-64 years,Not in the labour force  (NILF) ,191.66
1986,Male,60-64 years,Unemployed total,10.27
1986,Male,15-24 years,Employed full time,737.34
1986,Male,15-24 years,Employed part time,127.78
1986,Male,15-24 years,Not in the labour force  (NILF) ,323.6
1986,Male,15-24 years,Unemployed total,155.88
1986,Male,25-34 years,Employed full time,1107.99
1986,Male,25-34 years,Employed part time,39.25
1986,Male,25-34 years,Not in the labour force  (NILF) ,65.59
1986,Male,25-34 years,Unemployed total,81.93
1986,Male,35-44 years,Employed full time,1011.26
1986,Male,35-44 years,Employed part time,28.34
1986,Male,35-44 years,Not in the labour force  (NILF) ,62.37
1986,Male,35-44 years,Unemployed total,49.18
1986,Male,45-54 years,Employed full time,668.27
1986,Male,45-54 years,Employed part time,25.29
1986,Male,45-54 years,Not in the labour force  (NILF) ,80.02
1986,Male,45-54 years,Unemployed total,36.01
1986,Male,55-64 years,Employed full time,394.58
1986,Male,55-64 years,Employed part time,33.17
1986,Male,55-64 years,Not in the labour force  (NILF) ,279.88
1986,Male,55-64 years,Unemployed total,27.83
1986,Male,15-64 years,Employed full time,3919.43
1986,Male,15-64 years,Employed part time,253.82
1986,Male,15-64 years,Not in the labour force  (NILF) ,811.45
1986,Male,15-64 years,Unemployed total,350.84
1986,Male,65 years and over,Employed full time,37.08
1986,Male,65 years and over,Employed part time,23.93
1986,Male,65 years and over,Not in the labour force  (NILF) ,647.78
1986,Male,65 years and over,Unemployed total,0.94
1987,Male,15-19 years,Employed full time,242.31
1987,Male,15-19 years,Employed part time,99.24
1987,Male,15-19 years,Not in the labour force  (NILF) ,277.65
1987,Male,15-19 years,Unemployed total,82.35
1987,Male,20-24 years,Employed full time,483.81
1987,Male,20-24 years,Employed part time,39.01
1987,Male,20-24 years,Not in the labour force  (NILF) ,64.66
1987,Male,20-24 years,Unemployed total,70.65
1987,Male,25-29 years,Employed full time,571.12
1987,Male,25-29 years,Employed part time,22.78
1987,Male,25-29 years,Not in the labour force  (NILF) ,36.52
1987,Male,25-29 years,Unemployed total,52.34
1987,Male,30-34 years,Employed full time,551.87
1987,Male,30-34 years,Employed part time,20.16
1987,Male,30-34 years,Not in the labour force  (NILF) ,31.04
1987,Male,30-34 years,Unemployed total,36.49
1987,Male,35-39 years,Employed full time,549.39
1987,Male,35-39 years,Employed part time,18.17
1987,Male,35-39 years,Not in the labour force  (NILF) ,32.98
1987,Male,35-39 years,Unemployed total,27.72
1987,Male,40-44 years,Employed full time,487.22
1987,Male,40-44 years,Employed part time,14.36
1987,Male,40-44 years,Not in the labour force  (NILF) ,34.5
1987,Male,40-44 years,Unemployed total,25.04
1987,Male,45-49 years,Employed full time,376.26
1987,Male,45-49 years,Employed part time,13.34
1987,Male,45-49 years,Not in the labour force  (NILF) ,37.94
1987,Male,45-49 years,Unemployed total,18.02
1987,Male,50-54 years,Employed full time,302.64
1987,Male,50-54 years,Employed part time,14.06
1987,Male,50-54 years,Not in the labour force  (NILF) ,51.41
1987,Male,50-54 years,Unemployed total,16.96
1987,Male,55-59 years,Employed full time,252.91
1987,Male,55-59 years,Employed part time,17.11
1987,Male,55-59 years,Not in the labour force  (NILF) ,91.79
1987,Male,55-59 years,Unemployed total,18.02
1987,Male,60-64 years,Employed full time,132.2
1987,Male,60-64 years,Employed part time,18.32
1987,Male,60-64 years,Not in the labour force  (NILF) ,192.19
1987,Male,60-64 years,Unemployed total,12.59
1987,Male,15-24 years,Employed full time,726.12
1987,Male,15-24 years,Employed part time,138.25
1987,Male,15-24 years,Not in the labour force  (NILF) ,342.31
1987,Male,15-24 years,Unemployed total,153
1987,Male,25-34 years,Employed full time,1122.99
1987,Male,25-34 years,Employed part time,42.94
1987,Male,25-34 years,Not in the labour force  (NILF) ,67.56
1987,Male,25-34 years,Unemployed total,88.83
1987,Male,35-44 years,Employed full time,1036.61
1987,Male,35-44 years,Employed part time,32.53
1987,Male,35-44 years,Not in the labour force  (NILF) ,67.49
1987,Male,35-44 years,Unemployed total,52.76
1987,Male,45-54 years,Employed full time,678.9
1987,Male,45-54 years,Employed part time,27.39
1987,Male,45-54 years,Not in the labour force  (NILF) ,89.35
1987,Male,45-54 years,Unemployed total,34.98
1987,Male,55-64 years,Employed full time,385.11
1987,Male,55-64 years,Employed part time,35.42
1987,Male,55-64 years,Not in the labour force  (NILF) ,283.99
1987,Male,55-64 years,Unemployed total,30.61
1987,Male,15-64 years,Employed full time,3949.73
1987,Male,15-64 years,Employed part time,276.54
1987,Male,15-64 years,Not in the labour force  (NILF) ,850.69
1987,Male,15-64 years,Unemployed total,360.19
1987,Male,65 years and over,Employed full time,40.74
1987,Male,65 years and over,Employed part time,23.98
1987,Male,65 years and over,Not in the labour force  (NILF) ,671.85
1987,Male,65 years and over,Unemployed total,0.83
1988,Male,15-19 years,Employed full time,249.8
1988,Male,15-19 years,Employed part time,104.96
1988,Male,15-19 years,Not in the labour force  (NILF) ,285.56
1988,Male,15-19 years,Unemployed total,73.03
1988,Male,20-24 years,Employed full time,489.49
1988,Male,20-24 years,Employed part time,42.98
1988,Male,20-24 years,Not in the labour force  (NILF) ,62.13
1988,Male,20-24 years,Unemployed total,63.94
1988,Male,25-29 years,Employed full time,588.16
1988,Male,25-29 years,Employed part time,23.18
1988,Male,25-29 years,Not in the labour force  (NILF) ,40.03
1988,Male,25-29 years,Unemployed total,43.69
1988,Male,30-34 years,Employed full time,573.46
1988,Male,30-34 years,Employed part time,19.24
1988,Male,30-34 years,Not in the labour force  (NILF) ,32.59
1988,Male,30-34 years,Unemployed total,30.91
1988,Male,35-39 years,Employed full time,559.47
1988,Male,35-39 years,Employed part time,16.4
1988,Male,35-39 years,Not in the labour force  (NILF) ,33.06
1988,Male,35-39 years,Unemployed total,24.79
1988,Male,40-44 years,Employed full time,523.42
1988,Male,40-44 years,Employed part time,15.95
1988,Male,40-44 years,Not in the labour force  (NILF) ,35.21
1988,Male,40-44 years,Unemployed total,20.58
1988,Male,45-49 years,Employed full time,391.92
1988,Male,45-49 years,Employed part time,13.17
