Year,Gender,Age_Group,Employ_Status,Average_Employed
2016,Female,40-44 years,Not in the labour force  (NILF) ,172.0434981
2016,Female,40-44 years,Unemployed,33.5531776
2016,Female,45-49 years,Employed full time,356.0044099
2016,Female,45-49 years,Employed part time,270.8562845
2016,Female,45-49 years,Not in the labour force  (NILF) ,164.038267
2016,Female,45-49 years,Unemployed,28.02787202
2016,Female,50-54 years,Employed full time,339.0214345
2016,Female,50-54 years,Employed part time,244.8980234
2016,Female,50-54 years,Not in the labour force  (NILF) ,175.2699013
2016,Female,50-54 years,Unemployed,25.88505758
2016,Female,55-59 years,Employed full time,265.0130503
2016,Female,55-59 years,Employed part time,223.2151019
2016,Female,55-59 years,Not in the labour force  (NILF) ,244.9656885
2016,Female,55-59 years,Unemployed,19.33882603
2016,Female,60-64 years,Employed full time,144.840916
2016,Female,60-64 years,Employed part time,172.359029
2016,Female,60-64 years,Not in the labour force  (NILF) ,340.1229575
2016,Female,60-64 years,Unemployed,10.7800142
2016,Female,15-24 years,Employed full time,351.9264613
2016,Female,15-24 years,Employed part time,557.5761079
2016,Female,15-24 years,Not in the labour force  (NILF) ,521.7994163
2016,Female,15-24 years,Unemployed,117.4145146
2016,Female,25-34 years,Employed full time,839.4598981
2016,Female,25-34 years,Employed part time,446.128908
2016,Female,25-34 years,Not in the labour force  (NILF) ,446.1997442
2016,Female,25-34 years,Unemployed,73.37344981
2016,Female,35-44 years,Employed full time,630.3620129
2016,Female,35-44 years,Employed part time,550.746146
2016,Female,35-44 years,Not in the labour force  (NILF) ,378.7047138
2016,Female,35-44 years,Unemployed,64.94704399
2016,Female,45-54 years,Employed full time,695.0258443
2016,Female,45-54 years,Employed part time,515.7543079
2016,Female,45-54 years,Not in the labour force  (NILF) ,339.3081683
2016,Female,45-54 years,Unemployed,53.91292959
2016,Female,55-64 years,Employed full time,409.8539663
2016,Female,55-64 years,Employed part time,395.5741309
2016,Female,55-64 years,Not in the labour force  (NILF) ,585.088646
2016,Female,55-64 years,Unemployed,30.11884024
2016,Female,65 years and over,Employed full time,47.57113268
2016,Female,65 years and over,Employed part time,127.8685739
2016,Female,65 years and over,Not in the labour force  (NILF) ,1780.420608
2016,Female,65 years and over,Unemployed,2.107352075
2017,Female,15-19 years,Employed full time,49.53978146
2017,Female,15-19 years,Employed part time,285.4332252
2017,Female,15-19 years,Not in the labour force  (NILF) ,322.6531076
2017,Female,15-19 years,Unemployed,64.36446908
2017,Female,20-24 years,Employed full time,288.1723393
2017,Female,20-24 years,Employed part time,290.1301839
2017,Female,20-24 years,Not in the labour force  (NILF) ,203.408588
2017,Female,20-24 years,Unemployed,55.72563877
2017,Female,25-29 years,Employed full time,461.7272052
2017,Female,25-29 years,Employed part time,209.2953674
2017,Female,25-29 years,Not in the labour force  (NILF) ,207.0357026
2017,Female,25-29 years,Unemployed,41.38847477
2017,Female,30-34 years,Employed full time,400.5444987
2017,Female,30-34 years,Employed part time,252.1549289
2017,Female,30-34 years,Not in the labour force  (NILF) ,235.445923
2017,Female,30-34 years,Unemployed,33.13839951
2017,Female,35-39 years,Employed full time,321.0814664
2017,Female,35-39 years,Employed part time,282.937612
2017,Female,35-39 years,Not in the labour force  (NILF) ,196.9806933
2017,Female,35-39 years,Unemployed,33.97256168
2017,Female,40-44 years,Employed full time,336.7745438
2017,Female,40-44 years,Employed part time,279.1978557
2017,Female,40-44 years,Not in the labour force  (NILF) ,159.7792298
2017,Female,40-44 years,Unemployed,30.80053743
2017,Female,45-49 years,Employed full time,368.821559
2017,Female,45-49 years,Employed part time,282.6887099
2017,Female,45-49 years,Not in the labour force  (NILF) ,160.5134453
2017,Female,45-49 years,Unemployed,27.12736918
2017,Female,50-54 years,Employed full time,337.9564658
2017,Female,50-54 years,Employed part time,243.1174744
2017,Female,50-54 years,Not in the labour force  (NILF) ,175.2812744
2017,Female,50-54 years,Unemployed,24.38645204
2017,Female,55-59 years,Employed full time,274.2732807
2017,Female,55-59 years,Employed part time,233.7627533
2017,Female,55-59 years,Not in the labour force  (NILF) ,239.862673
2017,Female,55-59 years,Unemployed,20.43562638
2017,Female,60-64 years,Employed full time,153.7867679
2017,Female,60-64 years,Employed part time,177.7468483
2017,Female,60-64 years,Not in the labour force  (NILF) ,339.6904216
2017,Female,60-64 years,Unemployed,12.33362898
2017,Female,15-24 years,Employed full time,337.7121208
2017,Female,15-24 years,Employed part time,575.5634091
2017,Female,15-24 years,Not in the labour force  (NILF) ,526.0616956
2017,Female,15-24 years,Unemployed,120.0901078
2017,Female,25-34 years,Employed full time,862.2717039
2017,Female,25-34 years,Employed part time,461.4502963
2017,Female,25-34 years,Not in the labour force  (NILF) ,442.4816256
2017,Female,25-34 years,Unemployed,74.52687427
2017,Female,35-44 years,Employed full time,657.8560102
2017,Female,35-44 years,Employed part time,562.1354676
2017,Female,35-44 years,Not in the labour force  (NILF) ,356.7599231
2017,Female,35-44 years,Unemployed,64.77309911
2017,Female,45-54 years,Employed full time,706.7780248
2017,Female,45-54 years,Employed part time,525.8061843
2017,Female,45-54 years,Not in the labour force  (NILF) ,335.7947197
2017,Female,45-54 years,Unemployed,51.51382123
2017,Female,55-64 years,Employed full time,428.0600486
2017,Female,55-64 years,Employed part time,411.5096016
2017,Female,55-64 years,Not in the labour force  (NILF) ,579.5530946
2017,Female,55-64 years,Unemployed,32.76925534
2017,Female,65 years and over,Employed full time,56.05759283
2017,Female,65 years and over,Employed part time,134.8503739
2017,Female,65 years and over,Not in the labour force  (NILF) ,1824.378796
2017,Female,65 years and over,Unemployed,2.167070967
2018,Female,15-19 years,Employed full time,49.9017021
2018,Female,15-19 years,Employed part time,300.0308689
2018,Female,15-19 years,Not in the labour force  (NILF) ,314.1132128
2018,Female,15-19 years,Unemployed,60.02413289
2018,Female,20-24 years,Employed full time,292.3807877
2018,Female,20-24 years,Employed part time,298.8133693
2018,Female,20-24 years,Not in the labour force  (NILF) ,198.353721
2018,Female,20-24 years,Unemployed,54.10020528
2018,Female,25-29 years,Employed full time,475.1399773
2018,Female,25-29 years,Employed part time,228.5367059
2018,Female,25-29 years,Not in the labour force  (NILF) ,190.5661069
2018,Female,25-29 years,Unemployed,36.32712653
2018,Female,30-34 years,Employed full time,405.3986127
2018,Female,30-34 years,Employed part time,265.2856112
2018,Female,30-34 years,Not in the labour force  (NILF) ,232.0304511
2018,Female,30-34 years,Unemployed,33.83149163
2018,Female,35-39 years,Employed full time,345.7951093
2018,Female,35-39 years,Employed part time,291.8998668
2018,Female,35-39 years,Not in the labour force  (NILF) ,199.4305961
2018,Female,35-39 years,Unemployed,30.00242773
2018,Female,40-44 years,Employed full time,343.9562094
2018,Female,40-44 years,Employed part time,273.98246
2018,Female,40-44 years,Not in the labour force  (NILF) ,155.7027267
2018,Female,40-44 years,Unemployed,28.85093725
2018,Female,45-49 years,Employed full time,386.4704714
2018,Female,45-49 years,Employed part time,269.5262226
2018,Female,45-49 years,Not in the labour force  (NILF) ,165.8405004
2018,Female,45-49 years,Unemployed,28.02463888
2018,Female,50-54 years,Employed full time,345.3079672
2018,Female,50-54 years,Employed part time,244.3330723
2018,Female,50-54 years,Not in the labour force  (NILF) ,165.8630394
2018,Female,50-54 years,Unemployed,23.1028377
2018,Female,55-59 years,Employed full time,288.605318
2018,Female,55-59 years,Employed part time,231.0020668
2018,Female,55-59 years,Not in the labour force  (NILF) ,240.3222541
2018,Female,55-59 years,Unemployed,20.75702776
2018,Female,60-64 years,Employed full time,158.3882894
2018,Female,60-64 years,Employed part time,182.6568115
2018,Female,60-64 years,Not in the labour force  (NILF) ,343.7496013
2018,Female,60-64 years,Unemployed,14.1577978
2018,Female,15-24 years,Employed full time,342.2824898
2018,Female,15-24 years,Employed part time,598.8442381
2018,Female,15-24 years,Not in the labour force  (NILF) ,512.4669338
2018,Female,15-24 years,Unemployed,114.1243382
2018,Female,25-34 years,Employed full time,880.5385901
2018,Female,25-34 years,Employed part time,493.8223171
2018,Female,25-34 years,Not in the labour force  (NILF) ,422.5965581
2018,Female,25-34 years,Unemployed,70.15861815
2018,Female,35-44 years,Employed full time,689.7513187
2018,Female,35-44 years,Employed part time,565.8823268
2018,Female,35-44 years,Not in the labour force  (NILF) ,355.1333228
2018,Female,35-44 years,Unemployed,58.85336496
2018,Female,45-54 years,Employed full time,731.7784387
2018,Female,45-54 years,Employed part time,513.8592949
2018,Female,45-54 years,Not in the labour force  (NILF) ,331.7035398
2018,Female,45-54 years,Unemployed,51.12747658
2018,Female,55-64 years,Employed full time,446.9936074
2018,Female,55-64 years,Employed part time,413.6588783
2018,Female,55-64 years,Not in the labour force  (NILF) ,584.0718554
2018,Female,55-64 years,Unemployed,34.91482557
2018,Female,65 years and over,Employed full time,66.5518523
2018,Female,65 years and over,Employed part time,144.5122533
2018,Female,65 years and over,Not in the labour force  (NILF) ,1867.22032
2018,Female,65 years and over,Unemployed,2.630574158
2019,Female,15-19 years,Employed full time,52.66332918
2019,Female,15-19 years,Employed part time,291.1753602
2019,Female,15-19 years,Not in the labour force  (NILF) ,315.7174237
2019,Female,15-19 years,Unemployed,65.45563683
2019,Female,20-24 years,Employed full time,292.6743975
2019,Female,20-24 years,Employed part time,311.1965836
2019,Female,20-24 years,Not in the labour force  (NILF) ,189.9646124
2019,Female,20-24 years,Unemployed,49.0162399
2019,Female,25-29 years,Employed full time,489.0034367
2019,Female,25-29 years,Employed part time,219.8106739
2019,Female,25-29 years,Not in the labour force  (NILF) ,193.7525996
2019,Female,25-29 years,Unemployed,37.03703979
2019,Female,30-34 years,Employed full time,429.648294
2019,Female,30-34 years,Employed part time,271.4252456
2019,Female,30-34 years,Not in the labour force  (NILF) ,217.6262295
2019,Female,30-34 years,Unemployed,32.08123088
2019,Female,35-39 years,Employed full time,363.9510516
2019,Female,35-39 years,Employed part time,303.624167
2019,Female,35-39 years,Not in the labour force  (NILF) ,199.1596172
2019,Female,35-39 years,Unemployed,31.34616422
2019,Female,40-44 years,Employed full time,357.0135758
2019,Female,40-44 years,Employed part time,267.6081111
2019,Female,40-44 years,Not in the labour force  (NILF) ,158.0433473
2019,Female,40-44 years,Unemployed,24.65163238
2019,Female,45-49 years,Employed full time,405.720285
2019,Female,45-49 years,Employed part time,266.2176026
2019,Female,45-49 years,Not in the labour force  (NILF) ,154.2587889
2019,Female,45-49 years,Unemployed,25.84390683
2019,Female,50-54 years,Employed full time,344.4306746
2019,Female,50-54 years,Employed part time,253.8234837
2019,Female,50-54 years,Not in the labour force  (NILF) ,162.2031173
2019,Female,50-54 years,Unemployed,23.78805773
2019,Female,55-59 years,Employed full time,297.3274222
2019,Female,55-59 years,Employed part time,234.3172172
2019,Female,55-59 years,Not in the labour force  (NILF) ,238.3281866
2019,Female,55-59 years,Unemployed,21.44809063
2019,Female,60-64 years,Employed full time,167.4372385
2019,Female,60-64 years,Employed part time,191.580588
2019,Female,60-64 years,Not in the labour force  (NILF) ,345.3029029
2019,Female,60-64 years,Unemployed,13.78260382
2019,Female,15-24 years,Employed full time,345.3377266
2019,Female,15-24 years,Employed part time,602.3719438
2019,Female,15-24 years,Not in the labour force  (NILF) ,505.6820361
2019,Female,15-24 years,Unemployed,114.4718767
2019,Female,25-34 years,Employed full time,918.6517307
2019,Female,25-34 years,Employed part time,491.2359194
2019,Female,25-34 years,Not in the labour force  (NILF) ,411.3788291
2019,Female,25-34 years,Unemployed,69.11827065
2019,Female,35-44 years,Employed full time,720.9646274
2019,Female,35-44 years,Employed part time,571.2322782
2019,Female,35-44 years,Not in the labour force  (NILF) ,357.2029645
2019,Female,35-44 years,Unemployed,55.99779658
2019,Female,45-54 years,Employed full time,750.1509596
2019,Female,45-54 years,Employed part time,520.0410864
2019,Female,45-54 years,Not in the labour force  (NILF) ,316.4619061
2019,Female,45-54 years,Unemployed,49.63196453
2019,Female,55-64 years,Employed full time,464.7646607
2019,Female,55-64 years,Employed part time,425.8978052
2019,Female,55-64 years,Not in the labour force  (NILF) ,583.6310895
2019,Female,55-64 years,Unemployed,35.23069447
2019,Female,65 years and over,Employed full time,76.02866618
2019,Female,65 years and over,Employed part time,156.7223499
2019,Female,65 years and over,Not in the labour force  (NILF) ,1914.257527
2019,Female,65 years and over,Unemployed,2.945290092
2020,Female,15-19 years,Employed full time,43.65528147
2020,Female,15-19 years,Employed part time,274.3752384
2020,Female,15-19 years,Not in the labour force  (NILF) ,334.0702465
2020,Female,15-19 years,Unemployed,67.65998371
2020,Female,20-24 years,Employed full time,276.1650823
2020,Female,20-24 years,Employed part time,289.9793926
2020,Female,20-24 years,Not in the labour force  (NILF) ,185.2767866
2020,Female,20-24 years,Unemployed,67.86848844
2020,Female,25-29 years,Employed full time,469.7117234
2020,Female,25-29 years,Employed part time,219.531614
2020,Female,25-29 years,Not in the labour force  (NILF) ,194.4637471
2020,Female,25-29 years,Unemployed,46.79183224
