Year,Gender,Age_Group,Employment_Status,Average_Employed
2008,Male,15-19 years,Employed total,378.68
2008,Male,15-19 years,Not in the labour force  (NILF) ,306.94
2008,Male,15-19 years,Unemployed total,54.88
2008,Male,20-24 years,Employed full time,462.27
2008,Male,20-24 years,Employed part time,150.55
2008,Male,20-24 years,Employed total,612.82
2008,Male,20-24 years,Not in the labour force  (NILF) ,117.54
2008,Male,20-24 years,Unemployed total,43.38
2008,Male,25-29 years,Employed full time,592.36
2008,Male,25-29 years,Employed part time,68.81
2008,Male,25-29 years,Employed total,661.18
2008,Male,25-29 years,Not in the labour force  (NILF) ,63.49
2008,Male,25-29 years,Unemployed total,28.01
2008,Male,30-34 years,Employed full time,604.07
2008,Male,30-34 years,Employed part time,48.63
2008,Male,30-34 years,Employed total,652.69
2008,Male,30-34 years,Not in the labour force  (NILF) ,49.34
2008,Male,30-34 years,Unemployed total,20.66
2008,Male,35-39 years,Employed full time,654.14
2008,Male,35-39 years,Employed part time,49.79
2008,Male,35-39 years,Employed total,703.93
2008,Male,35-39 years,Not in the labour force  (NILF) ,59.88
2008,Male,35-39 years,Unemployed total,18.01
2008,Male,40-44 years,Employed full time,609.73
2008,Male,40-44 years,Employed part time,47.29
2008,Male,40-44 years,Employed total,657.02
2008,Male,40-44 years,Not in the labour force  (NILF) ,66.43
2008,Male,40-44 years,Unemployed total,18.04
2008,Male,45-49 years,Employed full time,619.34
2008,Male,45-49 years,Employed part time,48.29
2008,Male,45-49 years,Employed total,667.63
2008,Male,45-49 years,Not in the labour force  (NILF) ,74.86
2008,Male,45-49 years,Unemployed total,16.59
2008,Male,50-54 years,Employed full time,535.03
2008,Male,50-54 years,Employed part time,51.93
2008,Male,50-54 years,Employed total,586.97
2008,Male,50-54 years,Not in the labour force  (NILF) ,89.53
2008,Male,50-54 years,Unemployed total,16.32
2008,Male,55-59 years,Employed full time,405.26
2008,Male,55-59 years,Employed part time,63.00
2008,Male,55-59 years,Employed total,468.26
2008,Male,55-59 years,Not in the labour force  (NILF) ,149.28
2008,Male,55-59 years,Unemployed total,13.71
2008,Male,60-64 years,Employed full time,243.27
2008,Male,60-64 years,Employed part time,69.32
2008,Male,60-64 years,Employed total,312.59
2008,Male,60-64 years,Not in the labour force  (NILF) ,235.94
2008,Male,60-64 years,Unemployed total,10.90
2008,Male,15-24 years,Employed full time,633.56
2008,Male,15-24 years,Employed part time,357.93
2008,Male,15-24 years,Employed total,991.49
2008,Male,15-24 years,Not in the labour force  (NILF) ,424.48
2008,Male,15-24 years,Unemployed total,98.26
2008,Male,25-34 years,Employed full time,1196.43
2008,Male,25-34 years,Employed part time,117.44
2008,Male,25-34 years,Employed total,1313.87
2008,Male,25-34 years,Not in the labour force  (NILF) ,112.83
2008,Male,25-34 years,Unemployed total,48.66
2008,Male,35-44 years,Employed full time,1263.87
2008,Male,35-44 years,Employed part time,97.08
2008,Male,35-44 years,Employed total,1360.95
2008,Male,35-44 years,Not in the labour force  (NILF) ,126.31
2008,Male,35-44 years,Unemployed total,36.05
2008,Male,45-54 years,Employed full time,1154.37
2008,Male,45-54 years,Employed part time,100.23
2008,Male,45-54 years,Employed total,1254.59
2008,Male,45-54 years,Not in the labour force  (NILF) ,164.39
2008,Male,45-54 years,Unemployed total,32.91
2008,Male,55-64 years,Employed full time,648.52
2008,Male,55-64 years,Employed part time,132.32
2008,Male,55-64 years,Employed total,780.85
2008,Male,55-64 years,Not in the labour force  (NILF) ,385.22
2008,Male,55-64 years,Unemployed total,24.61
2008,Male,15-64 years,Employed full time,4896.75
2008,Male,15-64 years,Employed part time,805.00
2008,Male,15-64 years,Employed total,5701.75
2008,Male,15-64 years,Not in the labour force  (NILF) ,1213.23
2008,Male,15-64 years,Unemployed total,240.50
2008,Male,65 years and over,Employed full time,98.39
2008,Male,65 years and over,Employed part time,80.31
2008,Male,65 years and over,Not in the labour force  (NILF) ,1095.22
2008,Male,65 years and over,Unemployed total,1.66
2009,Male,15-19 years,Employed full time,138.86
2009,Male,15-19 years,Employed part time,203.06
2009,Male,15-19 years,Employed total,341.92
2009,Male,15-19 years,Not in the labour force  (NILF) ,330.44
2009,Male,15-19 years,Unemployed total,73.90
2009,Male,20-24 years,Employed full time,443.49
2009,Male,20-24 years,Employed part time,168.29
2009,Male,20-24 years,Employed total,611.77
2009,Male,20-24 years,Not in the labour force  (NILF) ,127.55
2009,Male,20-24 years,Unemployed total,62.12
2009,Male,25-29 years,Employed full time,594.04
2009,Male,25-29 years,Employed part time,78.99
2009,Male,25-29 years,Employed total,673.02
2009,Male,25-29 years,Not in the labour force  (NILF) ,74.95
2009,Male,25-29 years,Unemployed total,44.27
2009,Male,30-34 years,Employed full time,587.11
2009,Male,30-34 years,Employed part time,52.99
2009,Male,30-34 years,Employed total,640.10
2009,Male,30-34 years,Not in the labour force  (NILF) ,60.61
2009,Male,30-34 years,Unemployed total,31.91
2009,Male,35-39 years,Employed full time,640.49
2009,Male,35-39 years,Employed part time,56.32
2009,Male,35-39 years,Employed total,696.81
2009,Male,35-39 years,Not in the labour force  (NILF) ,62.64
2009,Male,35-39 years,Unemployed total,29.66
2009,Male,40-44 years,Employed full time,597.72
2009,Male,40-44 years,Employed part time,51.71
2009,Male,40-44 years,Employed total,649.43
2009,Male,40-44 years,Not in the labour force  (NILF) ,71.48
2009,Male,40-44 years,Unemployed total,26.53
2009,Male,45-49 years,Employed full time,609.47
2009,Male,45-49 years,Employed part time,52.30
2009,Male,45-49 years,Employed total,661.77
2009,Male,45-49 years,Not in the labour force  (NILF) ,75.80
2009,Male,45-49 years,Unemployed total,29.09
2009,Male,50-54 years,Employed full time,540.45
2009,Male,50-54 years,Employed part time,51.96
2009,Male,50-54 years,Employed total,592.41
2009,Male,50-54 years,Not in the labour force  (NILF) ,92.03
2009,Male,50-54 years,Unemployed total,23.42
2009,Male,55-59 years,Employed full time,419.39
2009,Male,55-59 years,Employed part time,64.22
2009,Male,55-59 years,Employed total,483.60
2009,Male,55-59 years,Not in the labour force  (NILF) ,138.93
2009,Male,55-59 years,Unemployed total,16.50
2009,Male,60-64 years,Employed full time,256.37
2009,Male,60-64 years,Employed part time,73.37
2009,Male,60-64 years,Employed total,329.74
2009,Male,60-64 years,Not in the labour force  (NILF) ,235.33
2009,Male,60-64 years,Unemployed total,14.78
2009,Male,15-24 years,Employed full time,582.35
2009,Male,15-24 years,Employed part time,371.35
2009,Male,15-24 years,Employed total,953.70
2009,Male,15-24 years,Not in the labour force  (NILF) ,457.99
2009,Male,15-24 years,Unemployed total,136.02
2009,Male,25-34 years,Employed full time,1181.15
2009,Male,25-34 years,Employed part time,131.98
2009,Male,25-34 years,Employed total,1313.13
2009,Male,25-34 years,Not in the labour force  (NILF) ,135.56
2009,Male,25-34 years,Unemployed total,76.18
2009,Male,35-44 years,Employed full time,1238.21
2009,Male,35-44 years,Employed part time,108.03
2009,Male,35-44 years,Employed total,1346.24
2009,Male,35-44 years,Not in the labour force  (NILF) ,134.13
2009,Male,35-44 years,Unemployed total,56.19
2009,Male,45-54 years,Employed full time,1149.92
2009,Male,45-54 years,Employed part time,104.27
2009,Male,45-54 years,Employed total,1254.18
2009,Male,45-54 years,Not in the labour force  (NILF) ,167.83
2009,Male,45-54 years,Unemployed total,52.50
2009,Male,55-64 years,Employed full time,675.75
2009,Male,55-64 years,Employed part time,137.59
2009,Male,55-64 years,Employed total,813.34
2009,Male,55-64 years,Not in the labour force  (NILF) ,374.25
2009,Male,55-64 years,Unemployed total,31.28
2009,Male,15-64 years,Employed full time,4827.37
2009,Male,15-64 years,Employed part time,853.21
2009,Male,15-64 years,Employed total,5680.59
2009,Male,15-64 years,Not in the labour force  (NILF) ,1269.76
2009,Male,15-64 years,Unemployed total,352.16
2009,Male,65 years and over,Employed full time,104.68
2009,Male,65 years and over,Employed part time,93.92
2009,Male,65 years and over,Not in the labour force  (NILF) ,1118.21
2009,Male,65 years and over,Unemployed total,2.81
2010,Male,15-19 years,Employed full time,136.27
2010,Male,15-19 years,Employed part time,199.52
2010,Male,15-19 years,Employed total,335.79
2010,Male,15-19 years,Not in the labour force  (NILF) ,338.21
2010,Male,15-19 years,Unemployed total,71.52
2010,Male,20-24 years,Employed full time,442.37
2010,Male,20-24 years,Employed part time,175.67
2010,Male,20-24 years,Employed total,618.04
2010,Male,20-24 years,Not in the labour force  (NILF) ,134.75
2010,Male,20-24 years,Unemployed total,57.89
2010,Male,25-29 years,Employed full time,613.01
2010,Male,25-29 years,Employed part time,89.63
2010,Male,25-29 years,Employed total,702.64
2010,Male,25-29 years,Not in the labour force  (NILF) ,75.44
2010,Male,25-29 years,Unemployed total,37.23
2010,Male,30-34 years,Employed full time,598.19
2010,Male,30-34 years,Employed part time,57.05
2010,Male,30-34 years,Employed total,655.24
2010,Male,30-34 years,Not in the labour force  (NILF) ,59.84
2010,Male,30-34 years,Unemployed total,29.10
2010,Male,35-39 years,Employed full time,641.03
2010,Male,35-39 years,Employed part time,55.97
2010,Male,35-39 years,Employed total,697.00
2010,Male,35-39 years,Not in the labour force  (NILF) ,65.59
2010,Male,35-39 years,Unemployed total,23.83
2010,Male,40-44 years,Employed full time,616.44
2010,Male,40-44 years,Employed part time,53.75
2010,Male,40-44 years,Employed total,670.19
2010,Male,40-44 years,Not in the labour force  (NILF) ,66.65
2010,Male,40-44 years,Unemployed total,23.30
2010,Male,45-49 years,Employed full time,605.68
2010,Male,45-49 years,Employed part time,61.30
2010,Male,45-49 years,Employed total,666.98
2010,Male,45-49 years,Not in the labour force  (NILF) ,78.21
2010,Male,45-49 years,Unemployed total,21.01
2010,Male,50-54 years,Employed full time,557.53
2010,Male,50-54 years,Employed part time,55.82
2010,Male,50-54 years,Employed total,613.35
2010,Male,50-54 years,Not in the labour force  (NILF) ,87.86
2010,Male,50-54 years,Unemployed total,21.37
2010,Male,55-59 years,Employed full time,435.81
2010,Male,55-59 years,Employed part time,65.01
2010,Male,55-59 years,Employed total,500.82
2010,Male,55-59 years,Not in the labour force  (NILF) ,128.51
2010,Male,55-59 years,Unemployed total,19.48
2010,Male,60-64 years,Employed full time,266.79
2010,Male,60-64 years,Employed part time,86.68
2010,Male,60-64 years,Employed total,353.47
2010,Male,60-64 years,Not in the labour force  (NILF) ,229.98
2010,Male,60-64 years,Unemployed total,13.59
2010,Male,15-24 years,Employed full time,578.65
2010,Male,15-24 years,Employed part time,375.18
2010,Male,15-24 years,Employed total,953.83
2010,Male,15-24 years,Not in the labour force  (NILF) ,472.96
2010,Male,15-24 years,Unemployed total,129.41
2010,Male,25-34 years,Employed full time,1211.20
2010,Male,25-34 years,Employed part time,146.68
2010,Male,25-34 years,Employed total,1357.88
2010,Male,25-34 years,Not in the labour force  (NILF) ,135.28
2010,Male,25-34 years,Unemployed total,66.33
2010,Male,35-44 years,Employed full time,1257.47
2010,Male,35-44 years,Employed part time,109.72
2010,Male,35-44 years,Employed total,1367.19
2010,Male,35-44 years,Not in the labour force  (NILF) ,132.25
2010,Male,35-44 years,Unemployed total,47.13
2010,Male,45-54 years,Employed full time,1163.21
2010,Male,45-54 years,Employed part time,117.12
2010,Male,45-54 years,Employed total,1280.33
2010,Male,45-54 years,Not in the labour force  (NILF) ,166.07
2010,Male,45-54 years,Unemployed total,42.38
2010,Male,55-64 years,Employed full time,702.59
2010,Male,55-64 years,Employed part time,151.70
2010,Male,55-64 years,Employed total,854.29
2010,Male,55-64 years,Not in the labour force  (NILF) ,358.49
2010,Male,55-64 years,Unemployed total,33.07
2010,Male,15-64 years,Employed full time,4913.13
2010,Male,15-64 years,Employed part time,900.40
2010,Male,15-64 years,Employed total,5813.52
2010,Male,15-64 years,Not in the labour force  (NILF) ,1265.04
2010,Male,15-64 years,Unemployed total,318.32
2010,Male,65 years and over,Employed full time,114.55
2010,Male,65 years and over,Employed part time,93.34
2010,Male,65 years and over,Not in the labour force  (NILF) ,1157.83
2010,Male,65 years and over,Unemployed total,3.58
2011,Male,15-19 years,Employed full time,127.84
2011,Male,15-19 years,Employed part time,203.99
2011,Male,15-19 years,Employed total,331.82
2011,Male,15-19 years,Not in the labour force  (NILF) ,346.45
2011,Male,15-19 years,Unemployed total,66.41
2011,Male,20-24 years,Employed full time,447.86
2011,Male,20-24 years,Employed part time,162.43
2011,Male,20-24 years,Employed total,610.30
2011,Male,20-24 years,Not in the labour force  (NILF) ,139.09
2011,Male,20-24 years,Unemployed total,61.33
2011,Male,25-29 years,Employed full time,629.05
2011,Male,25-29 years,Employed part time,93.53
2011,Male,25-29 years,Employed total,722.58
2011,Male,25-29 years,Not in the labour force  (NILF) ,70.40
2011,Male,25-29 years,Unemployed total,36.83
2011,Male,30-34 years,Employed full time,624.66
2011,Male,30-34 years,Employed part time,53.34
2011,Male,30-34 years,Employed total,678.00
2011,Male,30-34 years,Not in the labour force  (NILF) ,59.73
2011,Male,30-34 years,Unemployed total,25.68
2011,Male,35-39 years,Employed full time,642.76
2011,Male,35-39 years,Employed part time,51.20
2011,Male,35-39 years,Employed total,693.96
2011,Male,35-39 years,Not in the labour force  (NILF) ,58.17
2011,Male,35-39 years,Unemployed total,24.09
2011,Male,40-44 years,Employed full time,627.88
2011,Male,40-44 years,Employed part time,55.25
2011,Male,40-44 years,Employed total,683.13
2011,Male,40-44 years,Not in the labour force  (NILF) ,75.71
2011,Male,40-44 years,Unemployed total,23.07
2011,Male,45-49 years,Employed full time,600.56
2011,Male,45-49 years,Employed part time,58.10
2011,Male,45-49 years,Employed total,658.65
2011,Male,45-49 years,Not in the labour force  (NILF) ,80.11
2011,Male,45-49 years,Unemployed total,21.79
2011,Male,50-54 years,Employed full time,565.74
2011,Male,50-54 years,Employed part time,59.98
2011,Male,50-54 years,Employed total,625.72
2011,Male,50-54 years,Not in the labour force  (NILF) ,93.01
2011,Male,50-54 years,Unemployed total,18.99
2011,Male,55-59 years,Employed full time,448.39
2011,Male,55-59 years,Employed part time,66.66
2011,Male,55-59 years,Employed total,515.05
2011,Male,55-59 years,Not in the labour force  (NILF) ,127.37
2011,Male,55-59 years,Unemployed total,18.98
2011,Male,60-64 years,Employed full time,281.40
2011,Male,60-64 years,Employed part time,80.60
2011,Male,60-64 years,Employed total,362.00
2011,Male,60-64 years,Not in the labour force  (NILF) ,232.65
2011,Male,60-64 years,Unemployed total,14.45
2011,Male,15-24 years,Employed full time,575.70
2011,Male,15-24 years,Employed part time,366.42
2011,Male,15-24 years,Employed total,942.12
2011,Male,15-24 years,Not in the labour force  (NILF) ,485.54
2011,Male,15-24 years,Unemployed total,127.74
2011,Male,25-34 years,Employed full time,1253.71
